Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
4350	-633.0028	-905.1474	272.1447	0.9351011	0.445443	0.0396453	0.0330561	0.481856	2.021232	0.9962998	1.822483	0.812427	0.013897	0.153111	0.020565
4356	-648.6548	-921.1442	272.4894	0.3155082	0.314142	0.32685	0.352192	0.00681607	1.953547	1.4184	1.622352	0.789911	0.150947	0.0382719	0.02087
4362	-622.5681	-894.4005	271.8324	0.3550206	0.538482	0.149471	0.28649	0.0255564	1.415224	2.417319	1.286479	0.163271	0.724916	0.108986	0.00282715
4368	-614.5566	-887.1991	272.6424	0.3110139	0.578044	0.157226	0.23485	0.0298793	1.596791	2.417319	0.2481649	0.353947	0.28923	0.306818	0.0500051
4374	-633.8054	-906.3306	272.5252	0.4056377	0.529106	0.0748898	0.32003	0.0759743	1.582493	1.882664	1.200065	0.43098	0.210536	0.070293	0.288191
4380	-628.2848	-900.8981	272.6133	0.4056377	0.300635	0.264944	0.349313	0.0851074	1.656296	2.351398	0.2178422	0.396662	0.4728	0.0107974	0.119741
4386	-633.6568	-906.1496	272.4928	0.2921339	0.648096	0.211707	0.11492	0.0252775	1.739249	2.351398	0.141568	0.721893	0.0405377	0.0196505	0.217919
4392	-639.9004	-908.839	268.9386	0.4234734	0.362197	0.387311	0.11123	0.139262	1.332826	3.517809	2.730489	0.456696	0.236137	0.0884837	0.218683
4398	-631.2623	-896.6582	265.3959	0.4234734	0.266056	0.222999	0.389048	0.121897	1.64888	2.205285	23.40755	0.576965	0.0991362	0.0972279	0.226671
4404	-636.6541	-903.0052	266.3511	0.4234734	0.422383	0.157119	0.325791	0.094706	1.768976	1.462211	23.40755	0.512245	0.173609	0.174012	0.140134
4410	-620.7681	-891.7092	270.9411	0.6786592	0.740307	0.0477922	0.0654887	0.146412	1.672849	1.403542	3.992223	0.391052	0.0466504	0.405135	0.157163
4416	-625.0293	-895.5237	270.4944	0.7026711	0.340294	0.0628132	0.586548	0.010345	1.696009	2.271837	2.501856	0.445732	0.255061	0.219444	0.0797634
4422	-626.1617	-897.381	271.2192	0.2867275	0.498542	0.276558	0.215461	0.00944024	1.674371	1.298714	4.410238	0.204405	0.37836	0.325526	0.0917093
4428	-614.5565	-888.3174	273.761	0.2458636	0.495093	0.186108	0.194434	0.124364	1.838318	1.199904	0.7104287	0.0651697	0.77151	0.127422	0.0358982
4434	-616.7196	-889.4975	272.7779	0.4085145	0.28114	0.128412	0.450439	0.140009	1.838318	1.307597	1.504677	0.0603398	0.714331	0.0954373	0.129891
4440	-627.9004	-901.8388	273.9384	0.4714761	0.532252	0.0266156	0.189819	0.251313	1.887747	1.111833	0.4480533	0.296565	0.467624	0.160278	0.0755326
4446	-621.603	-893.1743	271.5713	0.8076681	0.503195	0.0197994	0.0635819	0.413424	2.012331	1.207466	2.490971	0.319171	0.47149	0.154687	0.0546518
4452	-619.6126	-889.8833	270.2707	0.8872895	0.783416	0.00805759	0.0493753	0.159151	1.772929	1.174881	5.382874	0.433186	0.33606	0.15658	0.0741745
4458	-615.8451	-887.9128	272.0677	0.6739211	0.605206	0.163794	0.104935	0.126065	1.651515	1.459535	2.051239	0.298481	0.235358	0.434181	0.0319794
4464	-614.9041	-886.9767	272.0726	0.6318019	0.419354	0.212244	0.0227435	0.345658	1.771877	1.459535	1.943982	0.419862	0.180846	0.353467	0.0458247
4470	-635.0267	-907.1865	272.1597	0.4873711	0.535582	0.259488	0.0717644	0.133166	2.300238	0.708409	2.377096	0.317879	0.391325	0.144862	0.145934
4476	-642.6075	-915.4347	272.8273	0.4873711	0.377139	0.169377	0.326314	0.12717	2.268289	0.8841422	1.393883	0.465241	0.333283	0.106719	0.0947571
4482	-626.7446	-899.8092	273.0646	0.9672556	0.324598	0.491859	0.0335961	0.149948	1.918026	1.479023	0.2658831	0.484982	0.261216	0.0248637	0.228939
4488	-630.179	-904.0628	273.8839	0.4605328	0.296132	0.18295	0.26659	0.254329	1.916696	1.247135	0.2658831	0.267249	0.427811	0.163494	0.141446
4494	-630.5775	-903.3524	272.7749	0.5856708	0.464646	0.0297511	0.306856	0.198747	1.848952	1.145341	1.517257	0.346198	0.0514547	0.563818	0.0385289
4500	-630.0206	-902.4532	272.4326	0.4222814	0.252138	0.581136	0.104485	0.0622406	1.848952	0.9946229	2.386665	0.341439	0.121447	0.446175	0.0909388
4506	-634.0936	-906.1863	272.0927	0.666536	0.676087	0.0457061	0.158465	0.119741	1.858983	1.075048	2.386665	0.322866	0.0113708	0.539764	0.125999
4512	-618.133	-888.3687	270.2358	0.6345937	0.404719	0.0535647	0.30856	0.233157	1.740693	1.625171	4.813696	0.645461	0.0321659	0.24972	0.0726528
4518	-620.9984	-892.4192	271.4208	0.7343366	0.470268	0.0596478	0.283095	0.18699	1.607925	1.671494	2.535074	0.691884	0.0123307	0.264194	0.031591
4524	-634.3827	-907.6015	273.2188	0.3011455	0.598077	0.0891343	0.138783	0.174006	1.821078	1.130142	1.344689	0.848482	0.00864053	0.124894	0.0179838
4530	-639.0737	-911.9756	272.902	0.8798191	0.236527	0.122692	0.520301	0.12048	1.687348	1.720441	0.4807546	0.160739	0.510276	0.257675	0.0713096
4536	-636.6144	-910.253	273.6386	0.2765559	0.528238	0.174614	0.241278	0.05587	1.665291	1.720441	0.2329787	0.323226	0.351981	0.215515	0.109278
4542	-632.0241	-903.5384	271.5143	0.4145514	0.314434	0.151429	0.478726	0.0554103	2.007001	1.162466	3.337361	0.375855	0.419534	0.0830104	0.1216
4548	-639.2443	-907.2341	267.9898	0.5283366	0.575067	0.0751056	0.313537	0.0362905	1.916314	1.354406	13.2661	0.322553	0.197824	0.00258837	0.477035
4554	-644.6	-916.9978	272.3978	0.3407658	0.372932	0.246831	0.230165	0.150072	1.623154	2.508939	0.3717153	0.49021	0.339512	0.133964	0.0363129
4560	-627.4804	-899.1527	271.6723	0.3511074	0.664669	0.100372	0.144734	0.0902241	1.619368	1.991765	2.031937	0.497596	0.197551	0.0505269	0.254325
4566	-620.3298	-890.2889	269.9591	0.2279355	0.718047	0.0843952	0.121696	0.0758623	1.615086	1.991765	5.228391	0.465335	0.165792	0.0852484	0.283624
4572	-631.0078	-901.0254	270.0176	0.2279355	0.809729	0.0723151	0.052952	0.0650035	1.556614	1.991765	5.228391	0.628069	0.207198	0.0679856	0.096747
4578	-634.1644	-904.1382	269.9737	0.1876489	0.77553	0.0853132	0.0624698	0.0766874	1.921562	1.447265	6.29596	0.588845	0.138803	0.0637398	0.208612
4584	-630.4222	-902.7683	272.3462	0.8719945	0.418582	0.113371	0.172753	0.295295	2.107781	0.7498434	1.803949	0.697704	0.188308	0.0518954	0.0620925
4590	-629.5089	-900.44	270.9311	0.4238808	0.70015	0.0986259	0.102338	0.098886	1.764596	1.627848	3.750068	0.691808	0.10788	0.00287703	0.197435
4596	-618.0831	-889.4462	271.3631	0.3341435	0.817451	0.039372	0.0426837	0.100493	2.009163	1.151003	3.750068	0.664877	0.0354578	0.00197419	0.297691
4602	-606.9412	-880.1279	273.1867	0.2454443	0.649565	0.0699642	0.0938871	0.186584	1.798723	1.47477	0.9710016	0.483628	0.36333	0.00690923	0.146133
4608	-601.5234	-872.1635	270.6401	0.5905344	0.694741	0.0841177	0.0601282	0.161013	2.21917	0.7889757	5.073344	0.392681	0.268899	0.0764685	0.261951
4614	-611.8815	-882.5189	270.6373	0.5791945	0.432235	0.231208	0.135813	0.200744	2.316299	0.6535041	5.073344	0.45401	0.154715	0.0884114	0.302863
4620	-645.78	-917.5794	271.7993	2.175469	0.115927	0.264979	0.529527	0.0895665	2.019477	1.070366	0.9402691	0.460892	0.29937	0.202522	0.0372156
4626	-636.2093	-906.3115	270.1022	1.046398	0.435215	0.344878	0.0873853	0.132522	1.93078	1.718912	3.556923	0.257526	0.41425	0.0948711	0.233353
4632	-616.8737	-888.7662	271.8924	0.4985348	0.522791	0.365202	0.0544306	0.0575771	2.147983	0.8158522	2.895005	0.55085	0.258894	0.00227516	0.187981
4638	-617.915	-889.2828	271.3678	0.3227222	0.205175	0.430689	0.184537	0.179599	2.219468	0.7897987	4.019245	0.335291	0.548903	0.00138484	0.11442
4644	-636.1541	-908.5777	272.4236	0.7767713	0.251361	0.269671	0.169801	0.309167	1.809207	1.087671	1.825192	0.382081	0.0284017	0.317004	0.272513
4650	-631.0493	-904.0106	272.9613	0.291532	0.17448	0.532709	0.0706746	0.222137	2.285412	0.5036617	1.623614	0.575881	0.393001	0.00142253	0.0296955
4656	-614.6686	-887.6249	272.9563	0.6244778	0.197176	0.390985	0.0864161	0.325423	2.202449	0.6610634	1.339413	0.474482	0.479509	0.00210324	0.0439055
4662	-650.3749	-920.99	270.6151	1.359942	0.552486	0.0464808	0.272894	0.128139	2.031185	1.327588	2.887349	0.705582	0.0246069	0.133975	0.135837
4668	-641.6149	-914.232	272.6171	0.468837	0.296552	0.416508	0.264954	0.0219855	1.604416	2.233088	0.5118727	0.06333	0.878899	0.0339552	0.023816
4674	-618.4121	-892.5862	274.174	0.3566995	0.626774	0.0153936	0.322791	0.0350409	2.122356	0.8150886	0.1865369	0.434142	0.183428	0.313273	0.0691558
4680	-631.0807	-904.3913	273.3106	0.6035309	0.507507	0.0729232	0.378484	0.0410866	2.094924	1.269886	0.551962	0.127905	0.732528	0.0615397	0.0780273
4686	-625.4989	-898.4903	272.9914	0.4363498	0.297028	0.0817996	0.211008	0.410165	1.925997	1.269886	1.194691	0.126657	0.717539	0.0602805	0.0955233
4692	-626.2669	-897.8883	271.6214	0.5551692	0.380681	0.0661932	0.304774	0.248352	1.533761	2.953619	0.2661023	0.16366	0.659575	0.0683905	0.108375
4698	-627.6906	-897.8686	270.1781	0.4583426	0.374428	0.0818473	0.20768	0.336045	1.435062	2.608929	2.965353	0.395689	0.175071	0.124491	0.304748
4704	-639.181	-910.2715	271.0905	0.6660583	0.180926	0.454029	0.0447604	0.320286	1.630101	1.972337	2.451468	0.387081	0.171263	0.143538	0.298118
4710	-633.2449	-904.6595	271.4146	0.2690709	0.16176	0.60661	0.0598026	0.171827	1.868556	1.822489	2.451468	0.133473	0.0205876	0.349154	0.496786
4716	-621.3915	-891.2728	269.8813	0.2899087	0.556169	0.224801	0.0565496	0.16248	1.748115	1.498347	6.915527	0.521606	0.0156812	0.120569	0.342144
4722	-626.309	-898.5388	272.2298	0.5410279	0.547862	0.191362	0.221694	0.0390819	1.860548	1.210635	2.159381	0.280966	0.0233903	0.179842	0.515802
4728	-624.7822	-897.0727	272.2905	0.4026767	0.547862	0.191362	0.221694	0.0390819	1.863769	1.04131	2.530767	0.707112	0.0797474	0.0277865	0.185354
4734	-618.3858	-891.9888	273.603	0.6329241	0.30923	0.273713	0.409189	0.00786848	2.459138	0.5065763	0.4722842	0.29036	0.455492	0.225558	0.0285902
4740	-622.7682	-896.5161	273.7479	0.4382085	0.422798	0.204797	0.363819	0.00858603	2.511019	0.5078604	0.4722842	0.117773	0.681396	0.163221	0.0376103
4746	-623.0991	-894.1065	271.0074	0.629515	0.587691	0.0814613	0.32775	0.00309702	2.569175	0.3724234	3.65277	0.439544	0.188549	0.308081	0.0638259
4752	-617.7125	-890.4699	272.7574	0.7228516	0.419592	0.206255	0.369846	0.00430747	2.572049	0.3911701	1.064031	0.543677	0.012329	0.358465	0.0855291
4758	-642.4931	-915.5504	273.0573	0.6344356	0.4902	0.188429	0.316339	0.00503233	2.324407	0.5014377	1.135126	0.529169	0.112534	0.289276	0.0690209
4764	-628.2837	-896.4698	268.1861	0.4501571	0.42892	0.189759	0.190524	0.190796	1.163664	3.778529	3.492629	0.775134	0.0435885	0.00189845	0.179379
4770	-619.3783	-890.5086	271.1303	0.4091415	0.370934	0.169679	0.326595	0.132792	1.628098	1.883785	3.005392	0.257322	0.258025	0.358254	0.126399
4776	-621.7033	-893.1996	271.4963	0.4091415	0.232863	0.0916286	0.480244	0.195264	1.532771	1.695945	3.005392	0.416789	0.200573	0.325974	0.0566636
4782	-610.9359	-883.1893	272.2534	0.4874522	0.553573	0.18944	0.247671	0.00931588	1.285493	2.174139	1.257776	0.558915	0.0510147	0.370862	0.0192079
4788	-619.174	-889.8178	270.6438	0.5768116	0.339331	0.0871185	0.558642	0.014908	1.619001	1.831052	3.737204	0.680999	0.0103852	0.299864	0.00875186
4794	-631.5756	-904.0746	272.499	0.4736619	0.488325	0.156674	0.151584	0.203417	1.769683	1.298791	1.869617	0.813118	0.0170013	0.155554	0.0143274
4800	-624.1488	-897.1994	273.0506	0.2849183	0.386804	0.124102	0.243445	0.245649	1.889565	1.248235	1.310605	0.777663	0.0416576	0.151199	0.0294806
4806	-623.0806	-896.4741	273.3935	0.4613854	0.673468	0.0713457	0.0712134	0.183973	1.678561	1.248235	1.037586	0.705096	0.131874	0.12958	0.033451
4812	-624.467	-894.7126	270.2456	0.7625236	0.615701	0.14595	0.183083	0.0552655	1.620187	2.51235	2.326461	0.0316393	0.778684	0.0093483	0.180329
4818	-617.9357	-890.0694	272.1337	0.4012072	0.133491	0.248123	0.385495	0.232891	1.736934	1.401405	2.326461	0.431903	0.388653	0.00884395	0.1706
4824	-602.1536	-874.5077	272.3542	0.5869198	0.257748	0.250429	0.306597	0.185226	1.544431	2.258469	0.6690168	0.101973	0.618689	0.0824138	0.196925
4830	-609.8108	-881.9295	272.1186	0.5018729	0.499826	0.148685	0.241516	0.109973	1.634606	1.987939	1.316789	0.441506	0.329252	0.0900221	0.13922
4836	-619.9514	-891.0916	271.1402	2.090906	0.658655	0.137248	0.174241	0.0298555	1.644746	1.940544	0.8912025	0.408384	0.447109	0.0832685	0.0612388
4842	-610.4013	-880.714	270.3127	2.037097	0.631957	0.188662	0.066242	0.113139	1.6984	1.986351	1.702928	0.246544	0.410477	0.0764463	0.266533
4848	-608.1973	-879.5166	271.3194	0.6012925	0.666104	0.198856	0.0698213	0.0652186	1.464862	2.196397	1.980035	0.232553	0.567292	0.0285985	0.171556
4854	-605.9815	-873.3754	267.3938	0.390835	0.62377	0.233274	0.00856937	0.134387	1.566968	2.158953	12.95342	0.647626	0.104369	0.197389	0.0506166
4860	-597.802	-870.4667	272.6647	0.8231454	0.50896	0.30678	0.00752728	0.176733	1.579742	1.991411	0.4889174	0.324868	0.58942	0.0603203	0.0253908
4866	-610.2898	-880.5166	270.2268	0.5642864	0.167079	0.235025	0.463299	0.134598	1.761408	1.290273	6.032192	0.0411619	0.853	0.0682842	0.0375543
4872	-605.8522	-879.2965	273.4443	0.1138405	0.0986098	0.202022	0.0229959	0.676373	1.628886	1.514398	0.6181766	0.0164465	0.593224	0.374859	0.0154715
4878	-596.3637	-869.6237	273.2599	0.2595802	0.363323	0.239484	0.129943	0.26725	2.187311	1.04302	1.026096	0.170846	0.454734	0.35249	0.0219299
4884	-614.2934	-886.4796	272.1863	0.8714711	0.125508	0.626369	0.0697954	0.178328	2.090606	0.7319889	2.05105	0.0311876	0.663883	0.272755	0.0321744
4890	-613.0539	-884.5329	271.4791	0.6650767	0.51621	0.345913	0.0888617	0.0490149	1.818496	1.171925	3.268109	0.716866	0.22042	0.0520319	0.0106824
4896	-613.6524	-887.5075	273.8552	0.2997852	0.672291	0.150123	0.158389	0.0191974	1.937669	1.204732	0.5094093	0.184947	0.695421	0.116515	0.00311675
4902	-601.9599	-875.7357	273.7758	0.3439627	0.590311	0.161129	0.20845	0.0401108	1.93876	1.335255	0.3978161	0.209779	0.52679	0.262215	0.00121593
4908	-605.2413	-878.7927	273.5514	0.3656383	0.655997	0.137851	0.178336	0.0278149	1.662599	1.683237	0.4221539	0.126628	0.608982	0.263106	0.00128389
4914	-600.404	-873.6391	273.2352	0.3828797	0.507865	0.271336	0.165392	0.0554077	1.916002	1.271678	0.9993924	0.35816	0.200853	0.409936	0.0310507
4920	-610.9897	-884.7612	273.7715	0.5327997	0.665344	0.0885826	0.226484	0.01959	1.771718	1.360132	0.3614286	0.321753	0.171683	0.415107	0.0914568
4926	-617.9656	-890.4511	272.4855	2.0131	0.547265	0.0563666	0.382409	0.0139587	1.87861	1.183958	0.3992539	0.0569133	0.853483	0.0734262	0.0161773
4932	-613.3545	-886.3909	273.0364	1.103797	0.644114	0.0800145	0.164937	0.110935	1.928066	1.339124	0.3836048	0.639783	0.237736	0.100368	0.0221131
4938	-602.2151	-872.3023	270.0871	0.3065726	0.385987	0.13705	0.282506	0.194457	1.742297	1.69296	5.641176	0.606549	0.370771	0.0116561	0.0110242
4944	-608.877	-881.331	272.454	0.3842553	0.521933	0.0326271	0.365011	0.0804288	1.675659	1.499554	1.820146	0.644102	0.106816	0.226437	0.0226459
4950	-623.809	-894.4553	270.6463	0.08790234	0.237372	0.260913	0.171786	0.329929	1.644378	1.749286	3.621875	0.249624	0.226787	0.177297	0.346293
4956	-618.9192	-890.5794	271.6603	0.09015318	0.27441	0.292397	0.314099	0.119094	1.488427	1.782294	2.181928	0.0159794	0.418945	0.294015	0.271061
4962	-621.9721	-892.6635	270.6914	0.07182033	0.396417	0.233817	0.288343	0.081423	1.710028	1.371319	4.075397	0.00586823	0.429161	0.0253613	0.53961
4968	-620.727	-892.353	271.626	0.06708072	0.207009	0.385794	0.350706	0.0564905	1.790192	1.58746	1.854431	0.0196062	0.541331	0.194053	0.245009
4974	-620.3614	-893.8469	273.4855	0.5765047	0.259477	0.0261891	0.579549	0.134785	1.732006	1.605767	0.2299299	0.20315	0.442187	0.319584	0.035079
4980	-616.6797	-890.1903	273.5106	0.5316911	0.538304	0.0182879	0.404701	0.0387072	1.655305	1.605767	0.4262641	0.160954	0.519255	0.184727	0.135063
4986	-621.6055	-895.0805	273.475	0.3491816	0.250601	0.0792795	0.572151	0.0979685	1.569445	1.807721	0.4262641	0.106251	0.531546	0.173353	0.18885
4992	-630.7521	-901.0434	270.2913	0.5429989	0.570094	0.21359	0.20484	0.011477	1.345189	2.415769	3.311872	0.168632	0.345414	0.186229	0.299725
4998	-625.2074	-896.7192	271.5118	0.5371476	0.168289	0.375317	0.257906	0.198488	1.372181	2.612637	1.163869	0.222464	0.359377	0.196839	0.22132
5004	-606.7297	-880.6066	273.8769	0.3658705	0.543463	0.16292	0.176222	0.117395	1.737448	1.432108	0.3467505	0.0157425	0.653874	0.181838	0.148546
5010	-627.029	-899.2001	272.1711	0.3658705	0.249293	0.096235	0.343842	0.31063	2.10361	1.503808	1.650827	0.0612714	0.623628	0.173426	0.141674
5016	-635.029	-906.456	271.427	0.4061128	0.724774	0.0853358	0.0826333	0.107256	1.518235	2.421298	1.577175	0.25195	0.173584	0.34651	0.227957
5022	-621.6549	-892.2755	270.6206	0.2894782	0.429763	0.0629867	0.441267	0.0659829	1.432121	2.136858	3.728175	0.275322	0.189482	0.286092	0.249104
5028	-621.713	-892.3346	270.6215	0.5355743	0.442307	0.111678	0.0402228	0.405793	1.551481	2.136858	3.148027	0.261692	0.391685	0.0397956	0.306828
5034	-628.1554	-898.7961	270.6408	0.8806287	0.379203	0.047561	0.526768	0.0464678	1.560438	1.876974	3.148027	0.161347	0.345454	0.207813	0.285385
5040	-624.9963	-898.4556	273.4593	0.6339835	0.528538	0.0481316	0.411053	0.0122771	1.939085	1.421513	0.2927476	0.231565	0.402347	0.124079	0.24201
5046	-641.1571	-913.2402	272.0831	0.6638948	0.450575	0.369594	0.107034	0.072797	1.867852	1.3364	1.967312	0.319121	0.147682	0.287545	0.245652
5052	-630.6868	-901.0368	270.3499	0.991924	0.565494	0.0531022	0.129489	0.251915	1.66725	1.512022	4.254918	0.367771	0.591817	0.0208598	0.0195525
5058	-618.8155	-892.1512	273.3356	0.7245003	0.425971	0.108139	0.27613	0.18976	1.637327	1.604874	0.4169029	0.0303814	0.447828	0.422707	0.0990827
5064	-614.4036	-883.8744	269.4707	0.5928428	0.302683	0.128416	0.440093	0.128807	1.696212	1.451687	7.709204	0.324875	0.454285	0.0246036	0.196237
5070	-596.7297	-867.752	271.0223	0.6717339	0.211407	0.00671579	0.614487	0.16739	1.88358	1.26933	3.763871	0.55818	0.205844	0.153324	0.0826526
5076	-605.5219	-872.9016	267.3798	1.204847	0.491042	0.157388	0.168556	0.183014	1.806135	1.382987	13.24052	0.101737	0.440421	0.0741115	0.38373
5082	-617.4173	-884.4507	267.0334	0.7726046	0.503635	0.18366	0.0991388	0.213567	1.908426	1.019408	19.08896	0.533957	0.112419	0.00947614	0.344147
5088	-608.9464	-879.9696	271.0232	0.6176463	0.583471	0.073114	0.108875	0.23454	2.125723	1.067751	3.849793	0.149954	0.726922	0.0612744	0.0618495
5094	-600.3528	-873.5929	273.2401	0.8464545	0.495343	0.0615234	0.0854382	0.357696	2.186235	0.880569	0.6811239	0.072323	0.609545	0.181489	0.136643
5100	-615.567	-886.4195	270.8525	0.4388714	0.710746	0.0933231	0.00819273	0.187738	2.048571	1.107869	4.646363	0.131904	0.619479	0.0347003	0.213916
5106	-626.1477	-895.6517	269.504	0.8666006	0.529002	0.0195044	0.0960442	0.355449	1.602315	1.34588	7.428391	0.0783869	0.275409	0.0397482	0.606456
5112	-624.8001	-897.3635	272.5634	0.4329791	0.73229	0.00824188	0.253048	0.00641967	1.511118	2.462889	0.2346444	0.310737	0.203595	0.0152775	0.47039
5118	-631.6879	-902.5801	270.8923	0.6647688	0.751586	0.0739121	0.132195	0.0423066	1.461284	2.454464	1.925573	0.701553	0.0410756	0.0252712	0.2321
5124	-626.0485	-897.7689	271.7204	0.7799626	0.245347	0.136762	0.233672	0.384219	1.716426	1.673108	1.892304	0.172526	0.628447	0.0814263	0.117601
5130	-626.1119	-896.8103	270.6984	0.3231622	0.760775	0.0477346	0.126006	0.0654844	1.256248	3.287938	1.158022	0.643794	0.192137	0.0452872	0.118782
5136	-629.8928	-902.651	272.7582	0.3359058	0.511846	0.0310541	0.351489	0.105611	1.756867	1.703855	1.098704	0.657755	0.0572112	0.264043	0.0209908
5142	-629.7208	-903.2137	273.4929	0.475571	0.187562	0.00570155	0.435398	0.371338	1.787621	1.621513	0.1983339	0.281255	0.502572	0.112904	0.103268
5148	-639.3369	-912.3814	273.0445	0.5148015	0.51628	0.00135226	0.238664	0.243704	2.07127	1.163914	1.040097	0.321763	0.347628	0.114058	0.216551
5154	-625.8281	-897.9101	272.0821	0.5096505	0.508039	0.182767	0.231888	0.0773062	1.599348	1.80829	1.698333	0.0544146	0.830069	0.0152395	0.100277
5160	-634.6655	-906.6255	271.96	0.2497147	0.842778	0.0339628	0.103431	0.0198289	1.645698	1.946752	1.764269	0.0853846	0.880668	0.00803277	0.025915
5166	-625.8195	-898.196	272.3765	0.5209025	0.53086	0.0655077	0.281693	0.12194	1.745465	1.877082	1.080044	0.209507	0.50059	0.0362566	0.253647
5172	-631.1864	-897.4703	266.2839	0.4660307	0.591853	0.0730342	0.199163	0.13595	1.611632	1.921392	20.30185	0.312668	0.307369	0.126266	0.253697
5178	-618.0856	-887.9333	269.8476	0.4660307	0.634125	0.00805084	0.2029	0.154924	1.555891	2.290292	4.289462	0.272896	0.441523	0.0744817	0.2111
5184	-632.6018	-904.9122	272.3104	0.3496972	0.626292	0.00516634	0.215531	0.15301	1.571667	2.280132	0.8625675	0.0624822	0.695467	0.0786388	0.163412
5190	-626.5125	-898.7359	272.2235	0.410543	0.329989	0.00755484	0.323961	0.338495	1.846179	1.736958	1.470126	0.168222	0.257746	0.186495	0.387537
5196	-616.2582	-887.672	271.4138	0.6129276	0.399534	0.0948201	0.35621	0.149435	1.606078	2.020324	2.00754	0.400384	0.442632	0.10189	0.0550936
5202	-612.505	-883.0037	270.4987	0.6129276	0.569194	0.149505	0.187577	0.0937236	1.482157	2.676821	2.017417	0.329475	0.085815	0.522028	0.0626821
5208	-616.6915	-886.7291	270.0375	0.5329653	0.62145	0.121002	0.143275	0.114273	1.510641	2.217567	4.088117	0.811496	0.0437258	0.133047	0.0117314
5214	-617.2918	-888.617	271.3252	0.4894619	0.664808	0.0212651	0.267794	0.0461337	1.502665	2.256792	1.950078	0.892612	0.00674214	0.0100052	0.0906404
5220	-615.5913	-884.4318	268.8405	0.3040814	0.38946	0.23349	0.346196	0.0308529	1.407445	2.950684	4.748914	0.588059	0.167721	0.132728	0.111492
5226	-629.7678	-902.066	272.2982	0.3802784	0.234791	0.373343	0.377809	0.0140571	1.232075	2.794105	0.3710085	0.378499	0.251294	0.211408	0.158799
5232	-633.3511	-905.1312	271.7801	0.1049653	0.193227	0.1714	0.538722	0.0966508	1.719018	1.702104	2.002919	0.372992	0.34404	0.1562	0.126768
5238	-632.0957	-905.2209	273.1252	0.5044878	0.528353	0.169579	0.264895	0.0371726	1.805543	1.726327	0.5235762	0.201702	0.547339	0.0492824	0.201677
5244	-635.2647	-907.1335	271.8689	0.457446	0.352921	0.159066	0.348718	0.139295	1.827175	1.39216	2.527098	0.282049	0.0821435	0.377789	0.258019
5250	-632.3774	-904.9022	272.5248	0.271636	0.534474	0.197244	0.0955553	0.172727	1.955101	1.414639	1.603649	0.24023	0.252761	0.150183	0.356827
5256	-632.8804	-901.9607	269.0803	0.2854763	0.55842	0.153995	0.107257	0.180327	1.799053	1.597809	8.85905	0.16406	0.257298	0.328536	0.250106
5262	-624.5961	-896.582	271.9858	0.3943917	0.42753	0.243665	0.279684	0.0491206	1.59636	2.389236	0.9548123	0.114963	0.443205	0.39333	0.0485021
5268	-625.582	-894.3452	268.7632	0.5119325	0.605736	0.0393239	0.172739	0.182201	1.586179	2.372776	6.39741	0.64723	0.0651665	0.197601	0.0900031
5274	-628.2613	-898.3924	270.1311	0.2060888	0.729122	0.0464772	0.0581593	0.166242	1.485284	2.430165	3.6733	0.747254	0.0217656	0.0457454	0.185235
5280	-628.8146	-899.861	271.0464	0.4711262	0.272412	0.192389	0.240746	0.294453	1.478283	1.908297	3.246269	0.839978	0.0402331	0.0826291	0.0371593
5286	-612.6644	-883.91	271.2457	0.4711262	0.335803	0.385785	0.262162	0.01625	1.582056	1.698551	3.246269	0.484143	0.416707	0.0968576	0.00229285
5292	-612.1775	-885.0026	272.8251	0.3144985	0.424179	0.257556	0.294026	0.0242395	1.766221	1.545604	1.261988	0.700411	0.274653	0.0224389	0.00249651
5298	-609.4544	-882.0379	272.5835	0.3159201	0.466181	0.104004	0.15675	0.273065	1.879439	1.269755	1.828049	0.603411	0.12123	0.273209	0.00215077
5304	-628.2866	-900.8191	272.5325	0.8589709	0.324016	0.0873613	0.387123	0.2015	2.03997	1.222022	1.15865	0.521882	0.170904	0.20463	0.102583
5310	-626.4516	-898.9596	272.508	1.136542	0.46537	0.0919183	0.429509	0.0132032	1.615366	1.661747	0.7616093	0.436374	0.347071	0.200402	0.0161534
5316	-638.9449	-912.235	273.2901	0.3096419	0.448041	0.369446	0.157827	0.0246862	1.685096	1.48673	0.9501224	0.427531	0.138097	0.157455	0.276917
5322	-631.7716	-905.5099	273.7382	0.3402458	0.462006	0.305075	0.0738114	0.159108	2.089272	1.297948	0.3015493	0.284353	0.414317	0.139071	0.162259
5328	-614.0784	-888.0633	273.9849	0.5515484	0.769874	0.110265	0.0673459	0.0525148	2.053366	0.9212247	0.3209107	0.0401463	0.812596	0.0761389	0.0711186
5334	-623.9326	-898.0015	274.069	0.2954605	0.701754	0.0828607	0.0506081	0.164778	2.37004	0.6634914	0.1966137	0.086367	0.380106	0.163798	0.369729
5340	-614.1655	-888.47	274.3045	0.1628293	0.715214	0.08445	0.0515788	0.148757	2.046216	0.7396233	0.2176946	0.0394697	0.664016	0.123537	0.172977
